objectid,parking_type,spaces,x_utm,y_utm,lat,lon
1458461,A - Horquilla,6,731218.0190000003,4354877.0649999995,39.312422220927076,-0.3181521884490201
1458462,A - Horquilla,4,725835.7779999999,4368069.572000001,39.43259325687244,-0.3760735828847913
1458463,A - Horquilla,10,731246.7319999998,4354599.767000001,39.309918597082934,-0.31791485082772936
1458464,A - Horquilla,6,731274.7829999998,4354948.48,39.3130498610499,-0.3174699073416022
1458465,A - Horquilla,4,726073.7999999998,4371930.0030000005,39.46727923377625,-0.3720039444611819
1458466,A - Horquilla,6,726174.4400000004,4371962.0,39.467540807548396,-0.37082436284993636
1458467,A - Horquilla,6,726169.0240000002,4371972.934,39.467640648781426,-0.3708835530199467
1458468,A - Horquilla,6,726160.5970000001,4371966.414000001,39.467584175401285,-0.37098362650214883
1458469,A - Horquilla,6,726165.4119999995,4371956.482999999,39.4674935202389,-0.37093107570730777
1458470,A - Horquilla,6,726438.1519999998,4372142.9120000005,39.46909988881799,-0.3677004637265056
1458471,A - Horquilla,4,725352.818,4372926.8440000005,39.47644102191463,-0.3800400287536509
1458472,A - Horquilla,4,725361.2769999998,4372950.300000001,39.47664993837531,-0.37993385462411394
1458473,A - Horquilla,2,725497.1100000003,4374988.4120000005,39.49495970378187,-0.3776667790776361
1458474,A - Horquilla,2,725504.6100000003,4374990.688999999,39.49497823282566,-0.37757887574446425
1458475,A - Horquilla,6,727813.034,4373239.8100000005,39.47861027904585,-0.35135906366229386
1458476,A - Horquilla,6,727634.1660000002,4373345.373,39.47960778396293,-0.35340053543288225
1458477,A - Horquilla,4,725788.0489999996,4372544.798,39.47288809142335,-0.3751143195704968
1458478,A - Horquilla,4,727385.1100000003,4370602.135,39.45498168635451,-0.3572281476686549
1458479,A - Horquilla,8,725269.6469999999,4372899.83,39.476219639132665,-0.38101515474961495
1458480,A - Horquilla,4,729360.5829999996,4372840.800000001,39.474607773375205,-0.3335220993355737
1458481,A - Horquilla,4,727885.9989999998,4371920.967,39.46672009275015,-0.3509621403807589
1458482,A - Horquilla,8,727146.3640000001,4371842.992000001,39.46621370888425,-0.35957792242143277
1458483,A - Horquilla,6,727384.8399999999,4371358.107000001,39.461786290906566,-0.35697377692518933
1458484,A - Horquilla,6,727312.2920000004,4371351.471999999,39.46174572466355,-0.3578184634883402
1458485,A - Horquilla,6,727616.0880000005,4371177.448000001,39.46009907697762,-0.3543501401632098
1458486,A - Horquilla,6,727849.3329999996,4371169.717,39.45996780381692,-0.35164441654952366
1458487,A - Horquilla,8,727933.6100000003,4371143.892999999,39.4597130580288,-0.35067464159015954
1458488,A - Horquilla,6,728001.8880000003,4371003.9120000005,39.45843501518871,-0.3499296386970147
1458489,A - Horquilla,4,728116.1100000003,4371108.967,39.4593503628704,-0.34856746587701054
1458490,A - Horquilla,4,728263.6100000003,4371555.115,39.46332703608616,-0.34670219092312926
1458491,A - Horquilla,4,728258.0829999996,4371539.884,39.46319140781152,-0.3467715805458017
1458492,A - Horquilla,4,728241.6660000002,4371493.800000001,39.46278095981842,-0.34697797705949524
1458493,A - Horquilla,4,728191.4440000001,4371351.023,39.46150914095783,-0.3476099735095412
1458494,A - Horquilla,6,728185.2769999998,4371340.023,39.461411764672846,-0.3476853444790956
1458495,A - Horquilla,4,726943.8329999996,4371472.523,39.46293250703514,-0.362055853647186
1458496,A - Horquilla,6,726507.1040000003,4371206.012,39.46064861660664,-0.36721771034899897
1458497,A - Horquilla,4,725431.0829999996,4373966.384,39.485777591489544,-0.3787795549329085
1458498,A - Horquilla,4,725270.5259999996,4372081.24,39.468851124300414,-0.381281384933239
1458499,A - Horquilla,2,725197.0190000003,4372125.892000001,39.46927227930066,-0.3821199791105653
1458500,A - Horquilla,6,725179.6900000004,4372142.174000001,39.46942337023191,-0.38231573350813924
1458501,A - Horquilla,2,725169.2120000003,4372152.006999999,39.46951462000462,-0.3824341010700699
1458502,A - Horquilla,4,725064.2539999997,4372237.709000001,39.470313490830016,-0.3836241210943457
1458503,A - Horquilla,4,725018.4050000003,4372431.561000001,39.47207038109437,-0.3840912089957117
1458504,A - Horquilla,6,725816.3669999996,4372673.464,39.474038803319786,-0.3747418763679626
1458505,A - Horquilla,10,728048.0800000001,4372796.595000001,39.474558665805745,-0.3487806206225676
1458506,A - Horquilla,8,724370.6150000002,4374593.602,39.4917005599593,-0.39088708788407656
1458507,A - Horquilla,6,724736.9019999998,4373363.57,39.48053315500702,-0.38704652077605634
1458508,A - Horquilla,20,725583.534,4370061.506999999,39.450589158621234,-0.37832888632156264
1458509,A - Horquilla,6,726528.0640000002,4372277.195,39.470284925984046,-0.3666106949733608
1458510,A - Horquilla,4,726558.6090000002,4373992.415999999,39.48571571579916,-0.36567325974660336
1458511,A - Horquilla,4,726987.7659999998,4374321.396,39.48856374745041,-0.36057614126347554
1458512,A - Horquilla,4,725750.1279999996,4371400.960000001,39.462602170488545,-0.37594173997380487
1458513,A - Horquilla,4,727561.2580000004,4372356.899,39.47072982016896,-0.35458460174018314
1458514,A - Horquilla,12,725457.9989999998,4370274.041999999,39.452535098601864,-0.37971463161926755
1458515,A - Horquilla,8,728919.6459999997,4371099.304,39.45905014956105,-0.3392405683591816
1458516,A - Horquilla,8,725172.7039999999,4374453.948999999,39.49023391368706,-0.3816162295122312
1458517,A - Horquilla,10,725347.017,4374652.749,39.49197769332157,-0.37952402680094266
1458518,A - Horquilla,10,729471.3389999997,4369942.401000001,39.44849017841125,-0.3332322770879046
1458519,A - Horquilla,4,728986.5530000003,4372492.948999999,39.47157640629287,-0.33798546580398076
1458520,A - Horquilla,10,726534.233,4371984.739,39.46765087936108,-0.3666383502313995
1458521,A - Horquilla,10,726607.4840000002,4372353.800000001,39.47095354942823,-0.365662331535739
1458522,A - Horquilla,6,726979.8839999996,4373620.669,39.48225856699423,-0.36090628630989596
1458523,A - Horquilla,6,725210.7999999998,4373644.311000001,39.48293625069305,-0.38144720562709056
1458524,A - Horquilla,4,725761.4879999999,4371412.237,39.46270069806144,-0.3758060095797613
1458525,A - Horquilla,6,728340.4419999998,4371631.158,39.46399112228968,-0.34578398893001433
1458526,A - Horquilla,2,726064.21,4371944.609999999,39.467413231737446,-0.3721103646279073
1458527,A - Horquilla,6,723538.6100000003,4373297.27,39.48024850926384,-0.4009874775084983
1458528,A - Horquilla,10,725733.9069999997,4374272.339,39.48845212631331,-0.37515829487947694
1458529,A - Horquilla,10,725614.1200000001,4374281.6899999995,39.48856772142378,-0.3765466473791879
1458530,A - Horquilla,10,729878.551,4372529.574999999,39.47166830738039,-0.32761374509963676
1458531,A - Horquilla,4,725977.3119999999,4371592.658,39.46426807650063,-0.373238704983306
1458532,A - Horquilla,8,725433.4160000002,4371996.300000001,39.46804392083939,-0.3794183814090499
1458533,A - Horquilla,6,727369.574,4370717.821,39.4560270829532,-0.3573691363224131
